record_id|employee_id|record_date|hours_worked|overtime_hours|performance_score|attendance_status|bonus_amount|salary_paid
3734|1345|2018-08-13|153.0|22.1|2.3|PRESENT|0|805987.61
3735|1780|14-Apr-2019|171.3|6.3|4.6|Remote|0|368001.91
3736|1318|17-Feb-2019|194.9|2.3|1.2|Present|0|659971.18
3737|1490|19-01-2016|168.5|14.5|4.0|PRESENT|0|724208.87
3738|1551|06-Aug-2018|198.7|14.6|4.8|Present|0|830848.69
3739|1379|2021-07-28|144.4|9.3|3.8|Present|0|589717.16
3740|1581|20-08-2017|197.6|12.2|2.0|Present||653638.36
3741|1345|March 28, 2024|177.1|23.4|1.6|absent |0|546535.54
3742|1188|03/18/2019|166.1|24.0|3.4|Present|0|688625.76
3743|1150|04/09/2019|158.5|21.0|2.5|Present|29343.96|407955.89
3744|1610|06/05/2018|186.6|3.7|4.5|Leave|0|574475.05
3745|1332|06-Apr-2021|177.5|1.7||Leave|0|175162.34
3746|1225|07-Sep-2023|127.6|11.6|4.3|Present|0|575317.06
3747|1576|21-Jul-2023|171.7|2.6|1.4|Present|11199.56|800546.73
3748|1038|10/13/2018|186.4|23.9|2.6|Present|23608.81|781832.6
3749|1323|12/28/2021|160.1|10.1|3.9|absent |0|
3750|1750|17-Sep-2022|147.7|4.6|3.2|PRESENT|0|923099.67
3751|1503|09/01/19|144.0|21.3|1.2|Present|0|263180.92
3752|1254|04-11-2021|143.6|20.1|1.9|present|0|270753.23
3753|1240|12-Feb-2020|143.9|10.9|3.6|Remote|0|376531.04
3754|1263|02/19/2022|180.5|14.0|1.2|Present||295700.16
3755|1036|September 20, 2021|136.9|3.1|3.8|absent |0|342193.14
3756|1590|04/08/2023|162.3|6.9||Leave|0|228077.65
3757|1330|March 03, 2017|159.0|6.2|1.5|PRESENT|0|467658.99
3758|1349|December 25, 2022|173.6|10.3|2.2|Leave|31202.33|
3759|1542|06/01/22|191.5|5.2|1.7|PRESENT|0|350982.03
3760|1577|22-Aug-2020|157.9||4.3|PRESENT|0|908513.88
3761|1365|11/13/2017|145.1|20.8|3.3|Present|0|896289.48
3762|1837|2024-11-28||9.7|1.2|absent |8319.1|525948.61
3763|1676|04-12-2023|133.9|12.5|4.9|Absent|0|452875.48
3764|1570|12/16/2021|154.7|18.6|1.4|Remote|18308.64|544411.41
3765|1149|10/15/2022|140.9|1.1|2.4|Absent|0|563927.41
3766|1003|December 05, 2024|195.4|11.0|3.1|Present|0|750546.04
3767|1198|24/07/24||15.0|1.7|Absent|0|270997.17
3768|1781|24-Jul-2023|164.9|7.4|1.4|present|0|580379.6
3769|1161|November 19, 2023|121.1|2.4|4.8|Present|31329.88|249101.21
3770|1625|2024-06-17|125.8|22.6|2.4|Present|0|395639.07
3771|1431|24-02-2024||6.4|2.7|Present|42157.0|742775.39
3772|1394|14-Nov-2022|175.9|9.6|3.6|Present|5179.59|477526.48
3773|1788|23-Jun-2022|143.2|19.2|1.1|PRESENT|49535.76|675558.93
3774|1393|07/24/2019|194.6|14.4|1.5|Remote|0|444991.6
3775|1371|2020-06-14|135.8|20.8|2.3|Leave|0|236188.16
3776|1768|02/27/2024|160.7|5.3|2.0|Absent|0|879221.87
3777|1464|02/14/2021|179.0|17.8|2.7|Remote|1868.81|627584.97
3778|1761|07/20/2024|153.7||4.6|Absent|0|205802.66
3779|1816|06-04-2023|135.3|21.6|4.3|Present|0|276935.47
3780|1513|05/26/2021|153.7|20.3|3.3|Absent|31402.85|546119.32
3781|1227|09-06-2019|191.9|16.1|4.4|PRESENT|0|365100.53
3782|1028|16-Nov-2024|173.6|5.8|2.9|Absent|0|775425.7
3783|1495|04/24/2021|199.2|19.5|2.2|Absent|0|907255.55
3784|1338|01/04/17||0.3|4.8|Present|0|308679.98
3785|1804|05/04/2024|164.2|16.3|3.6|Present||941658.41
3786|1128|2018-07-09|168.3|4.8|1.2|PRESENT|0|865828.47
3787|1259|July 03, 2023|146.6|15.7|2.8|Present|0|285890.96
3788|1674|06/07/2023|149.1|17.6|2.5|present|0|879731.77
3789|1849|15-08-2019|122.2|10.7|2.7|present|24510.21|198243.77
3790|1610|02-Mar-2020|177.8|11.8|1.6|absent |25709.86|921061.3
3791|1086|2023-06-27|186.5|3.0|1.4|absent |21519.76|689965.9
3792|1516|16-Oct-2024|175.0|18.9|4.5|present|32073.05|776581.41
3793|1149|2020-12-05|187.4|13.4|2.5|Present|0|692305.18
3794|1296|23-Jan-2022|182.8|22.4|1.2|absent |0|700683.83
3795|1362|05/08/20||1.2|3.5|Remote|49552.44|776803.12
3796|1477|July 04, 2023|-5.0|19.5|3.8|Present|0|785977.28
3797|1212|16/03/20|169.8|15.5|1.7|absent |0|260157.09
3798|1265|08/07/22|154.7|16.7|4.9|present|18936.11|519603.89
3799|1136|2023-06-16|145.0|20.7|3.0|PRESENT|0|289812.44
3800|1808|January 09, 2023|153.5|5.0|1.4|present|28552.64|330481.68
3801|1049|09/28/2020|146.4|16.0|1.1|absent |0|664696.12
3802|1556|04/04/2018|180.2|12.7|3.2|Present|0|
3803|1530|06/16/2017||22.2|2.4|Leave|19589.28|543709.29
3804|1774|04/18/2020|168.8|9.7|4.4|Remote|34300.14|380892.18
3805|1144|06-06-2024|141.4|18.0|3.5|Present|35790.6|400888.41
3806|1147|2023-03-07|155.0|16.2|3.1|Present|0|425129.48
3807|1165|June 28, 2019|121.1|22.1|2.4|Absent|0|310231.42
3808|1699|20-Sep-2024|152.3|23.4|2.5|Present|0|422075.25
3809|1168|07/04/21|176.2|10.4|4.0|Present|0|894425.21
3810|1645|14/03/15|130.4||2.7|Leave|0|325265.96
3811|1579|23/09/22|122.1|20.2|1.4|PRESENT|0|332813.41
3812|1612|05/11/2021|138.3|3.2|2.4|Present|0|828704.88
3813|1827|September 12, 2024|123.5|9.7|1.5|absent |0|389614.32
3814|1365|04/15/2020|182.3|22.3|2.4|Present|28443.64|560803.64
3815|1559|21/06/22|182.2|24.3||present|0|235707.08
3816|1452|March 14, 2023|130.4|23.9|4.3|Present|0|305423.4
3817|1742|07/10/24|181.4|10.0|4.7|present|0|317268.77
3818|1106|2022-04-12||1.8|1.2|absent |0|637210.8
3819|1523|09/20/2020|156.0|4.3|2.7|PRESENT|0|671554.32
3820|1284|12-06-2016|147.6|15.4|1.9|present|0|306685.47
3821|1201|28/12/16||5.6|1.4|Present|10666.28|829364.5
3822|1348|24-03-2024|-5.0|18.2|4.3|PRESENT|0|336809.91
3823|1432|2022-09-23|125.0|3.2|2.8|Absent|4656.2|928555.75
3824|1404|May 24, 2024|185.6|1.5|3.5|Remote||690522.81
3825|1459|May 22, 2019|161.5|22.5||Present|0|804774.51
3826|1447|25-Nov-2024|-5.0|15.1|2.8|Absent|26254.63|497422.75
3827|1310|23/04/18|191.1||4.1|present||330709.75
3828|1151|01-08-2023|182.7|0.7|2.9|PRESENT|0|430483.28
3829|1350|08-Mar-2024|191.8|21.5|1.8|Remote|0|513209.77
3830|1302|03/02/2021|146.0|24.9|2.7|Remote|0|749815.1
3831|1032|2024-11-11|189.6|23.2|3.3|PRESENT|0|627510.74
3832|1130|October 04, 2024|186.4|13.0|3.7|Present|30527.29|555352.26
3833|1454|03-Jan-2024|138.7||4.7|Leave|0|746767.6
3834|1679|06-08-2020|142.8|18.0|4.1|absent |35558.81|640656.41
3835|1770|2022-01-10|189.8|2.7|3.4|Leave|0|357776.87
3836|1226|23/12/22|121.5|16.4|2.6|Leave||570491.62
3837|1507|28-11-2021|156.7|10.0|2.1|Leave|0|275207.83
3838|1627|02/10/2022|147.6|6.3||Present|0|232673.28
3839|1318|05/11/17|170.0|12.4|4.9|Remote|7481.63|420374.34
3840|1405|18-08-2019|139.2|15.3|4.7|absent |0|224792.17
3841|1751|14-Dec-2021|153.1|17.9|1.3|absent |0|316107.12
3842|1234|October 09, 2019|190.6|25.0|1.6|absent |0|322278.85
3843|1520|05/10/2022|190.0|8.4|3.3|Leave|45427.14|776840.27
3844|1416|05-04-2022|154.6|16.2|2.6|Leave|0|390595.35
3845|1258|26-Feb-2024|194.8|14.6|4.6|present|0|302105.05
3846|1514|23-Dec-2024|153.7|4.5|2.4|Present||775523.17
3847|1304|07-03-2023|172.0|8.1|2.3|Leave|0|731232.81
3848|1420|October 09, 2021|182.3|12.8||present|15924.63|583693.48
3849|1114|01/09/17|138.8|2.4|3.3|present|47363.42|692924.44
3850|1348|November 22, 2021|197.7|10.3|4.1|Leave|0|255113.93
3851|1154|04-May-2023|176.0|11.9|1.6|Absent||781984.48
3852|1599|08-03-2024|132.4||3.9|Leave|0|274494.51
3853|1311|23-Aug-2023|197.9|15.7||Remote|0|182427.21
3854|1616|06-Jan-2022|192.0|16.8|4.3|Present|4914.94|396697.6
3855|1567|04-Aug-2017|154.7|19.5|4.0|Present|0|726892.75
3856|1079|2023-09-20|124.6|4.4|4.5|Present|0|679485.04
3857|1215|07/24/2022|144.5|13.3|4.7|Present|0|359575.71
3858|1363|June 07, 2023|151.8|19.4|3.8|Present|0|751919.14
3859|1710|October 03, 2024|142.6|17.2|4.3|present|19395.19|421504.3
3860|1260|07/26/2021|151.0|24.8|1.4|Present|0|283670.49
3861|1600|02/20/2023|136.3|3.1|4.7|Leave|35240.25|585225.6
3862|1714|July 13, 2020|166.7|6.6|3.6|absent |0|863838.38
3863|1100|27-Jan-2020|144.2|6.5|2.6|Present|28560.21|878081.45
3864|1363|04-03-2021||0.8|1.5|Present|0|375659.75
3865|1451|July 22, 2024|124.1|7.7|2.2|PRESENT|31823.27|252505.52
3866|1551|2018-11-14|171.0|22.4|1.1|present|36093.32|373228.53
3867|1116|2022-06-28|155.7|9.5|1.9|absent |0|609478.56
3868|1648|2022-10-03|180.5|1.7|1.9|Present|0|633346.28
3869|1346|01/12/2019|144.0|11.6|2.8|absent |0|707153.62
3870|1168|07-Jun-2020|156.7|22.0|1.7|absent |975.54|667255.46
3871|1161|December 01, 2020|149.7|1.4|3.3|Present|0|536696.89
3872|1802|08-Apr-2024|173.9|7.1|3.1|PRESENT|40036.48|192871.78
3873|1543|January 07, 2023|176.3|1.7|1.7|Remote|5216.87|319074.98
3874|1245|06-Jul-2017|121.6|14.6||Present|45173.35|830783.18
3875|1308|11-05-2023|173.2|24.4|2.6|Present|0|373691.19
3876|1690|22/11/22|186.3|9.6|3.6|Present|21571.08|175173.78
3877|1702|December 08, 2020|144.7|3.2|3.3|PRESENT|0|196924.16
3878|1604|11-Oct-2023|126.7|1.6|1.5|Leave|35848.85|909381.19
3879|1428|10/25/2020|161.2|14.6|1.8|PRESENT|0|813826.25
3880|1591|24/11/15|155.5|22.2|4.0|Remote|0|278880.39
3881|1837|07/08/22|174.2|10.4|2.2|Present|0|177107.71
3882|1773|25-04-2021|199.2|20.9|3.0|Present|0|254262.59
3883|1201|12/17/2024|174.6|10.9|1.1|Present|0|607330.89
3884|1311|05/12/23|163.9|4.8|1.5|Present|25398.17|386931.66
3885|1672|06/03/2018|171.1|25.0|2.1|Present|0|
3886|1391|September 01, 2022|192.4|21.9|2.8|Present|0|906229.88
3887|1393|2023-11-17|183.8||1.1|Present|0|808471.71
3888|1086|05/05/2022|190.1|19.7|1.3|absent |0|709850.3
3889|1526|02-Jan-2021|163.5|16.6|2.3|Absent|0|848904.33
3890|1735|22-09-2020|162.9|2.4|2.5|absent |9523.53|597113.35
3891|1243|18-02-2022|150.5|2.8|1.8|Present|0|334022.94
3892|1118|11/11/2022|196.6|7.3|3.1|Leave|0|619068.3
3893|1384|12-01-2019|184.9|15.0|3.1|present|19937.2|264455.55
3894|1609|15-Nov-2018|153.2|13.7|2.7|Remote||854221.71
3895|1298|11/05/2023|130.7||2.4|Absent|0|289275.06
3896|1474|2021-12-01|193.7|8.6|4.5|Leave|0|569388.88
3897|1669|03/21/2024|163.6||2.5|Absent|30.37|790783.62
3898|1222|July 20, 2019|162.6|14.2|2.2|Absent|0|316296.78
3899|1239|06/13/2017|193.8|1.5||absent |0|923289.72
3900|1266|16-Dec-2020|180.8|0.8|4.8|Present|0|822672.22
3901|1291|05-03-2021|166.6|0.3|1.5|present||904839.77
3902|1103|09/08/2023|159.7|13.3|4.2|Leave|0|489155.58
3903|1392|02/05/2020|189.9|15.7|1.1|Present|0|
3904|1759|October 10, 2022|175.9|0.1|3.3|Present|18624.59|441097.28
3905|1106|2021-08-25|200.0|16.6|1.0|present|24292.85|877692.19
3906|1322|2024-12-09|147.0|5.9|4.4|PRESENT|0|334034.54
3907|1749|2024-02-21|182.5|17.6|1.3|Absent|43153.6|486945.42
3908|1649|01-Sep-2021|186.5|17.3|2.9|Present|0|172554.5
3909|1845|03-Mar-2021|170.3|14.7|2.2|present|0|461222.91
3910|1623|November 03, 2020|190.1|5.3|1.1|PRESENT|0|443259.7
3911|1274|2024-08-01|190.5|18.8|2.6|Present|0|644420.17
3912|1045|February 01, 2024|156.4|22.7|4.3|Present|36888.6|843336.1
3913|1182|20/06/22|129.3|24.2|3.8|Present|0|889965.43
3914|1252|16-Apr-2022|182.4||4.4|Present|3257.67|521040.1
3915|1369|07/12/2024|160.7|12.8|3.6|absent |0|852717.26
3916|1440|2024-09-15|158.9|16.3|1.6|Remote|11983.04|377752.76
3917|1139|December 16, 2021|186.7|2.8|2.3|present|0|192062.59
3918|1442|07/20/2021|185.2|23.4|2.9|Present|0|747064.7
3919|1466|20-03-2018|158.9|7.3|1.3|Present|0|716232.25
3920|1398|2021-06-15|142.4|1.1|1.4|Present|0|170345.32
3921|1067|17-Apr-2021|195.5|10.1|1.5|Present|11934.79|291360.05
3922|1071|05/20/2021|160.4|19.7|2.1|present|0|711194.42
3923|1249|11/09/2023|154.0|9.4|3.4|Present|0|487476.39
3924|1574|12/01/17|199.8|14.9|1.6|Present|0|196235.98
3925|1229|April 13, 2020|172.0|6.9|5.0|Present|0|205113.57
3926|1767|15/09/24|183.7|21.7|5.0|Present|10887.33|233373.66
3927|1376|May 16, 2017|184.4|11.6|3.3|PRESENT|3188.16|218706.28
3928|1353|2024-01-08|185.2||5.0|Present|0|598932.93
3929|1176|June 21, 2020|152.1|5.8|1.5|present|0|611658.48
3930|1302|05-Jun-2021|141.6|2.7|2.0|present|0|475410.77
3931|1251|March 04, 2023|149.9|15.0|4.9|Present|0|540779.7
3932|1099|2020-06-21|166.3|15.4|2.9|Present|0|940185.71
3933|1518|11-May-2020|184.3|12.3|1.4|Present|0|935447.59
3934|1173|08-07-2019|127.7|24.1|4.3|Remote|0|383425.39
3935|1107|08/16/2023|137.4|6.5|4.1|Remote|22789.03|341327.4
3936|1402|01/01/2017|179.2|17.0|3.8|absent |0|229247.46
3937|1239|2020-09-02|193.8|0.7|1.4|PRESENT|34097.01|806660.88
3938|1734|27/11/22|129.2|9.7|4.8|present|20554.32|490790.42
3939|1154|2023-08-21|173.6|17.3|3.4|present|0|551282.76
3940|1781|13-Feb-2021|171.2|0.9|3.3|Present|0|691396.44
3941|1622|07/02/2020|166.0|1.7|3.7|Absent|0|667341.17
3942|1032|September 03, 2024|122.6|14.3|4.3|Leave|0|934018.99
3943|1434|14-Jul-2024|142.8|5.7|1.9|Absent|0|353912.43
3944|1318|13/03/23|192.2|0.7|1.4|Remote|0|648891.17
3945|1301|07-Jun-2018|170.6|9.2|3.8|Present|0|259801.11
3946|1773|19-Dec-2018|198.8|19.7|3.4|Absent|49826.02|724005.59
3947|1661|01/10/2024|153.9|11.2|3.6|Remote|0|452359.29
3948|1102|December 20, 2023||20.4|2.4|Present|0|443992.4
3949|1298|10-05-2023|199.1|19.3|4.9|Leave|10845.88|470910.37
3950|1632|July 10, 2024|152.3|20.2|2.6|present||420651.75
3951|1058|09/24/2018|180.7|18.2|1.4|Present|0|812372.38
3952|1110|16-04-2023|199.4|22.3|1.0|Leave|0|274070.57
3953|1201|2020-01-11|178.3|20.7|1.8|PRESENT|0|549367.25
3954|1441|03/12/2024|187.9|9.7|4.4|present|0|768750.81
3955|1345|04-03-2020|191.4|11.1|4.7|absent |0|220619.75
3956|1625|14-08-2024|121.7|18.5|2.6|Present|11944.49|398132.61
3957|1004|04-Dec-2018|125.9|23.3|3.7|Absent|0|947814.57
3958|1322|21-07-2019|180.0|15.0|3.9|absent |0|468553.45
3959|1141|2022-03-10|136.5|2.1|1.3|Leave|8857.4|409622.69
3960|1298|11/21/2021|137.6|17.1|1.5|absent |0|513105.64
3961|1736|03-04-2020|140.5|8.7|3.6|PRESENT|0|603483.42
3962|1335|December 05, 2023||10.0|3.6|present|0|533873.24
3963|1359|22-Sep-2022|121.1|13.0||Present|0|423833.12
3964|1536|2016-02-03|123.0|21.0||Present|18524.87|630318.58
3965|1095|25-11-2021|168.0|14.4|2.4|Leave|0|317589.92
3966|1134|January 16, 2022|186.1|2.5|1.1|Present|0|739171.88
3967|1429|2021-01-04|132.3|12.7|3.0|Leave|0|817932.02
3968|1245|22-Oct-2019|174.5|18.5|3.4|Present|7246.35|260773.29
3969|1147|16-05-2022|157.5||4.3|Present|0|356114.76
3970|1462|March 23, 2023|142.0|19.6|1.3|PRESENT|0|943431.41
3971|1490|August 17, 2015|171.6|22.6|3.2|Present|0|659079.21
3972|1746|04/16/2018|159.4|3.9|2.7|Present|0|711068.29
3973|1172|08-Jan-2023|176.6|18.8|1.6|absent |32240.12|178472.45
3974|1679|February 03, 2019|181.6|12.1|4.5|Leave|0|249899.32
3975|1679|01-Dec-2024|192.6|19.2|4.7|Absent|30748.49|239590.85
3976|1155|28-Jan-2018|199.9|7.5|3.4|Leave|31550.71|934452.05
3977|1611|11/05/2023|192.8|9.8|2.5|Leave|0|664450.33
3978|1060|03/03/22|158.0|15.0|4.0|PRESENT|0|769662.01
3979|1232|26-Feb-2021|170.5||1.1|absent |0|763037.03
3980|1070|2022-01-27|139.3|24.7|3.1|Present|49684.0|407129.95
3981|1383|08-09-2021|198.8|23.8|1.8|Absent|0|430713.84
3982|1474|19-07-2020|191.3|20.4|1.3|PRESENT|0|362489.27
3983|1637|03-01-2023|136.4|20.9|3.9|Present|0|404932.71
3984|1796|12-06-2023|172.9|5.9|3.2|present|45882.7|807909.34
3985|1411|2023-06-19|178.0|21.3|3.5|Leave|0|776450.45
3986|1580|April 20, 2018|192.1|4.1|1.6|Present|23088.78|853872.06
3987|1296|05-Apr-2023|185.7|4.7|2.5|Absent|0|651921.4
3988|1103|28-04-2024|173.9|10.8||Remote|0|623692.72
3989|1036|December 19, 2021|125.7||2.2|Absent|0|296420.95
3990|1316|26-03-2022|181.6|9.1|2.7|Present|0|511544.09
3991|1431|09/17/2022|126.3|4.4|2.9|PRESENT|0|761483.83
3992|1440|15-04-2024|176.4|16.8|2.5|present|0|467079.52
3993|1687|02/10/17|137.8|4.3|3.3|Leave|0|800253.67
3994|1381|04/05/23|141.1|1.7|2.5|Remote|0|162959.94
3995|1777|2019-04-15|173.5|15.4|2.9|Present|33385.45|657123.56
3996|1220|27/01/20|158.8|8.0|1.6|Absent|4202.97|678217.45
3997|1474|2023-08-18|165.1|1.2|3.1|Present|0|476387.2
3998|1240|22/11/16|176.9|6.9|2.2|Absent|20451.94|545675.37
3999|1626|August 03, 2017|158.2|22.5|4.7|Present|0|409789.85
4000|1327|2023-01-24|146.9|18.3|1.9|PRESENT|4690.4|175664.23
4001|1191|16-Aug-2022|163.0|7.9|3.1|present|2802.36|822554.87
4002|1777|24/12/17|174.7|12.6|2.3|absent |24180.77|941371.13
4003|1476|08-05-2020|151.3|5.4|2.2|absent |34366.98|431206.11
4004|1387|08/12/23|168.0|11.7|4.2|PRESENT|0|234717.67
4005|1448|2022-06-23|137.0|18.1|2.5|PRESENT|0|311578.58
4006|1082|26/04/19|199.8|12.2|3.8|PRESENT|38701.92|819804.17
4007|1387|20/04/22|179.7|23.8|1.0|Leave|0|602705.03
4008|1577|2019-04-13|158.8|1.5|1.7|Remote|22030.43|507718.6
4009|1533|27/07/17|142.1||3.5|Absent|0|287135.51
4010|1158|13-03-2023|132.5|7.1|4.1|Present|44111.91|618590.9
4011|1376|February 04, 2020|152.9|0.3|1.4|present|0|536046.71
4012|1027|15/05/20|174.6|18.1|1.5|absent |0|745236.98
4013|1278|August 12, 2024|149.7|18.0|4.1|Present|0|535316.83
4014|1391|April 03, 2021|165.0|6.6|2.8|Present|0|429886.96
4015|1318|18-Dec-2016|145.9|15.7|3.9|Present|11037.59|433503.55
4016|1067|06/03/19|193.1|1.6|1.8|absent |0|587235.95
4017|1345|24-Jun-2021|145.0|24.0|2.8|present|0|596815.63
4018|1310|09-Sep-2022|159.2|24.5|3.3|Present|0|846177.77
4019|1665|01/06/2021|163.2|13.2|4.8|Present|0|706156.15
4020|1225|24-Jul-2023|122.5|7.2||absent |0|739934.67
4021|1053|07-Feb-2022|160.7|22.8||PRESENT|0|651544.96
4022|1289|16-Feb-2020|139.2|0.2|2.2|Present|0|561886.42
4023|1140|2021-08-09|177.0|22.1|1.4|Remote|0|203483.67
4024|1043|10-04-2024|141.2|10.4|3.7|Leave|0|510199.13
4025|1098|July 09, 2023|162.1|20.4|2.4|absent |0|
4026|1841|15-06-2024|130.0|14.5|1.4|absent |0|875498.36
4027|1814|26-Dec-2023|143.8|17.7|1.2|Present|0|473683.78
4028|1242|June 10, 2019|149.6|9.5|3.3|present|26493.43|260394.4
4029|1284|25-12-2021|156.2|24.9|2.9|Absent|0|390836.66
4030|1275|10/10/17||9.6|2.3|PRESENT|37704.0|626001.15
4031|1514|05/12/22|196.9|22.4|3.0|Present|0|736206.73
4032|1434|2018-12-03|139.4|3.3|2.2|Present|0|773089.58
4033|1508|26/02/20|174.9|18.7|3.4|Present|0|777195.52
4034|1179|04/22/2021|175.0|4.0|4.4|Present|0|783210.12
4035|1362|February 20, 2020|-5.0|22.6|3.4|Present|0|397468.0
4036|1166|23/07/23|165.9|21.6|4.2|Present|0|257116.43
4037|1202|09/28/2023||20.1||present|0|325523.4
4038|1392|25/08/23|182.3|0.1|4.9|Absent|0|695394.92
4039|1619|2022-06-02|181.2|22.4|4.3|Present|30767.69|159894.63
4040|1119|February 06, 2020||20.3|2.1|PRESENT|31083.19|376584.66
4041|1151|22/11/18|126.1|22.8|2.8|absent |0|473241.41
4042|1779|February 28, 2024|189.2|16.3|2.4|Absent|27539.75|786923.66
4043|1662|11/05/2023|185.0|6.7|3.4|Present|0|754927.17
4044|1760|02/01/2024|174.2|5.5|2.4|absent |0|
4045|1193|27/03/24|164.7|1.7|3.3|Present|0|926389.96
4046|1832|10/05/2021|174.4|5.8|1.6|absent |0|487365.05
4047|1668|2022-02-07|158.3|8.7|1.6|Present|0|368287.69
4048|1235|04-Dec-2017|174.6|20.4|3.0|Present|49833.4|784349.71
4049|1265|12/27/2022|130.8|15.9|4.6|absent |0|813895.28
4050|1182|August 17, 2022|180.7|13.1|1.5|Remote|0|151020.4
4051|1457|06/09/20|174.0|23.8|4.1|Leave|48908.73|757345.03
4052|1849|2018-05-01|123.8|14.5|3.8|Present|0|269055.6
4053|1393|July 28, 2024|186.7|15.7|3.8|Present|25783.38|898450.21
4054|1735|09/06/23|159.4|23.6|2.8|present|26852.01|931887.99
4055|1173|October 03, 2021|169.2|18.3|2.3|Present|5676.52|772733.84
4056|1440|16/09/17|165.3|23.9|1.3|Absent|0|240624.78
4057|1141|21-08-2020|198.4|||Present|0|916942.52
4058|1847|2024-04-10||13.8|1.1|Absent|34206.82|371216.82
4059|1799|April 11, 2021|162.4|3.0|3.5|absent |0|719830.9
4060|1365|09-Sep-2017|159.1|16.2|3.9|Present|0|870242.1
4061|1315|April 03, 2021|147.1|22.1|4.3|present|0|576779.14
4062|1765|15-04-2024|178.0|1.2|3.8|Present|2069.57|544349.55
4063|1367|February 06, 2021||9.6|3.6|Present|0|
4064|1349|October 03, 2024|122.8|9.3|1.7|absent |0|776722.4
4065|1208|12/04/23|129.0|20.9|4.8|Present|45469.89|612744.7
4066|1083|16/04/22|151.7|16.8|3.1|Present|0|170152.15
4067|1207|2022-05-05|162.2|20.3|3.1|PRESENT|0|283928.7
4068|1381|24-Jan-2023|150.0|1.5|2.2|Present|0|275864.11
4069|1345|24-12-2019|130.5|0.6|5.0|PRESENT|0|902736.31
4070|1528|10-06-2022|141.3|4.9|3.5|absent |0|395970.97
4071|1807|26-Oct-2024|193.8|12.5|4.0|Present|0|564655.45
4072|1193|19-Feb-2023|165.0|8.0|2.9|absent |0|559211.87
4073|1158|25/08/17|191.4|3.7|2.3|Absent|0|474753.98
4074|1845|03/07/17|198.7|18.5|3.1|absent |0|646753.64
4075|1850|11-Sep-2023|184.0|14.9|2.7|PRESENT|0|678105.9
4076|1478|12-Jul-2023|161.9||2.8|PRESENT|0|326557.06
4077|1794|09-Aug-2024|195.4|2.8|3.1|Present|25302.22|451919.31
4078|1269|2019-03-16|198.4|7.8|1.2|Present|28445.8|771430.67
4079|1398|14/02/17|188.0|17.4|2.6|Absent|0|446827.76
4080|1847|July 24, 2024|174.6|13.0|4.1|Present|13713.56|362555.83
4081|1692|15/03/16|150.2|6.2|1.3|absent |0|219738.31
4082|1174|04/19/2021|172.8|21.8|4.1|Present|0|853247.97
4083|1055|12-03-2024|154.6|17.1|1.9|absent |0|292986.22
4084|1485|21-Jun-2022|190.0|11.2|4.2|absent |0|939355.76
4085|1349|21-12-2021|152.1|9.4|2.6|Present|0|650311.08
4086|1832|01-Oct-2020||0.4|2.0|Remote|0|366798.81
4087|1347|17-Nov-2024|168.3|4.5|1.1|Present|0|511076.47
4088|1370|10/06/23|164.6|8.5|4.7|Present|49776.56|898029.73
4089|1766|November 17, 2022|138.6|22.5|1.2|Remote|0|253441.36
4090|1166|27/08/20|-5.0|20.0|2.0|Leave|9981.38|420739.6
4091|1404|08/04/19|121.5|6.0|1.2|Leave|0|723565.17
4092|1754|2024-09-25|127.6|9.6|1.9|present|0|897924.18
4093|1219|06/06/2023|128.4|13.4|4.2|Present|0|597286.6
4094|1424|13/11/24|140.7|16.4|2.7|present|41212.79|309454.74
4095|1433|May 02, 2023|126.4|20.6|1.1|present|0|285580.61
4096|1634|08/27/2023|195.6|0.7|4.5|Present|0|669378.89
4097|1108|2019-06-08|120.7|19.0|1.1|Absent|0|883537.73
4098|1232|2023-01-14|148.4|4.5|1.8|PRESENT|36476.21|222340.91
4099|1040|10/04/22|171.0|10.1|3.0|Present|37329.16|282856.21
4100|1686|2021-08-05|124.7|21.7|1.9|Present|0|257754.09
4101|1106|2016-05-01|186.3|11.1|4.8|Present|0|796816.77
4102|1464|05/06/19|182.7|9.4|3.3|Leave|1063.09|737212.04
4103|1029|2021-11-11||13.0|4.6|Leave|0|515573.05
4104|1059|10/03/21|198.8|4.8|1.4|PRESENT|14549.13|278814.18
4105|1217|2024-03-14|145.2|19.2|1.9|Leave|0|540645.31
4106|1785|15-Feb-2024|128.4|20.4|2.2|Absent|0|542152.9
4107|1827|17-11-2019|140.0|16.7|2.4|present|34189.6|606432.43
4108|1562|08/23/2023|164.6|0.1|3.2|Remote|0|698912.05
4109|1849|March 23, 2017|139.7|8.6|4.0|Present|10779.9|652229.25
4110|1442|18-Dec-2019|-5.0|18.8|2.6|present||769264.0
4111|1524|04/18/2017|141.5|13.9|2.7|Present|44726.48|183940.81
4112|1173|December 10, 2019|192.1|3.3|3.8|Remote|0|658966.11
4113|1286|16/09/22|167.0|12.6|4.1|Present|13195.77|576257.34
4114|1547|09-Nov-2020|157.7|5.7|4.5|Present|13518.55|489148.15
4115|1579|2024-05-07|192.7|12.1|2.7|Present|0|333979.68
4116|1698|21-08-2019|136.3|6.2|4.9|Absent|4810.63|291153.18
4117|1595|01/18/2023|181.0|14.8|3.9|PRESENT|0|805893.0
4118|1077|22-Jul-2015|188.6|5.6|3.4|Present|21595.59|722889.56
4119|1199|10/23/2023|184.2|8.7|3.2|absent |0|616598.82
